Start (s),End (s),Scientific name,Common name,Confidence,File
87.0,90.0,Megascops choliba,Tropical Screech-Owl,0.3040,359584_source1.wav
0.0,3.0,Polyplectron malacense,Malayan Peacock-Pheasant,0.6889,359617_source1.wav
3.0,6.0,Polyplectron malacense,Malayan Peacock-Pheasant,0.4363,359617_source1.wav
9.0,12.0,Malacopteron affine,Sooty-capped Babbler,0.2867,359617_source1.wav
18.0,21.0,Polyplectron malacense,Malayan Peacock-Pheasant,0.3754,359617_source1.wav
21.0,24.0,Polyplectron malacense,Malayan Peacock-Pheasant,0.2981,359617_source1.wav
24.0,27.0,Polyplectron malacense,Malayan Peacock-Pheasant,0.2946,359617_source1.wav
33.0,36.0,Polyplectron malacense,Malayan Peacock-Pheasant,0.4140,359617_source1.wav
42.0,45.0,Berenicornis comatus,White-crowned Hornbill,0.3535,359617_source1.wav
51.0,54.0,Polyplectron malacense,Malayan Peacock-Pheasant,0.2636,359617_source1.wav
51.0,54.0,Hydrornis baudii,Blue-headed Pitta,0.2518,359617_source1.wav
54.0,57.0,Polyplectron malacense,Malayan Peacock-Pheasant,0.3271,359617_source1.wav
60.0,63.0,Polyplectron malacense,Malayan Peacock-Pheasant,0.5601,359617_source1.wav
3.0,6.0,Dendrocitta cinerascens,Bornean Treepie,0.9804,359677_source0.wav
3.0,6.0,Dendrocitta leucogastra,White-bellied Treepie,0.7872,359677_source0.wav
3.0,6.0,Dendrocitta cinerascens,Bornean Treepie,0.3491,359677_source0.wav
6.0,9.0,Dendrocitta cinerascens,Bornean Treepie,0.4592,359677_source0.wav
6.0,9.0,Habia fuscicauda,Red-throated Ant-Tanager,0.2963,359677_source0.wav
9.0,12.0,Dendrocitta cinerascens,Bornean Treepie,0.9855,359677_source0.wav
9.0,12.0,Dendrocitta cinerascens,Bornean Treepie,0.3736,359677_source0.wav
15.0,18.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.3781,359677_source0.wav
15.0,18.0,Dendrocitta cinerascens,Bornean Treepie,0.3683,359677_source0.wav
21.0,24.0,Dendrocitta cinerascens,Bornean Treepie,0.3283,359677_source0.wav
21.0,24.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.3149,359677_source0.wav
24.0,27.0,Dendrocitta cinerascens,Bornean Treepie,0.3058,359677_source0.wav
27.0,30.0,Dendrocitta cinerascens,Bornean Treepie,0.3931,359677_source0.wav
33.0,36.0,Dendrocitta cinerascens,Bornean Treepie,0.2728,359677_source0.wav
0.0,3.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9685,359752_source0.wav
0.0,3.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.3204,359752_source0.wav
3.0,6.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9518,359752_source0.wav
3.0,6.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.8590,359752_source0.wav
6.0,9.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9503,359752_source0.wav
6.0,9.0,Cossypha natalensis,Red-capped Robin-Chat,0.3009,359752_source0.wav
9.0,12.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9559,359752_source0.wav
9.0,12.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.7521,359752_source0.wav
12.0,15.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9459,359752_source0.wav
12.0,15.0,Laniarius ferrugineus,Southern Boubou,0.6312,359752_source0.wav
12.0,15.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.4191,359752_source0.wav
15.0,18.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9520,359752_source0.wav
15.0,18.0,Malacocincla abbotti,Abbott's Babbler,0.4611,359752_source0.wav
15.0,18.0,Malacocincla abbotti,Abbott's Babbler,0.3536,359752_source0.wav
15.0,18.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.3268,359752_source0.wav
18.0,21.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.8543,359752_source0.wav
18.0,21.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.6831,359752_source0.wav
21.0,24.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9502,359752_source0.wav
24.0,27.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9300,359752_source0.wav
24.0,27.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.7332,359752_source0.wav
0.0,3.0,Pachycephala hypoxantha,Bornean Whistler,0.3244,359767_source0.wav
0.0,3.0,Psilopogon pulcherrimus,Golden-naped Barbet,0.2609,359767_source0.wav
3.0,6.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.6814,359767_source0.wav
3.0,6.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.5235,359767_source0.wav
3.0,6.0,Psilopogon pulcherrimus,Golden-naped Barbet,0.3824,359767_source0.wav
6.0,9.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9994,359767_source0.wav
6.0,9.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9988,359767_source0.wav
9.0,12.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9966,359767_source0.wav
9.0,12.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9784,359767_source0.wav
12.0,15.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.7669,359767_source0.wav
12.0,15.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.5681,359767_source0.wav
15.0,18.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9686,359767_source0.wav
15.0,18.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9661,359767_source0.wav
18.0,21.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9817,359767_source0.wav
18.0,21.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9765,359767_source0.wav
21.0,24.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9668,359767_source0.wav
21.0,24.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9516,359767_source0.wav
24.0,27.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9083,359767_source0.wav
24.0,27.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9041,359767_source0.wav
27.0,30.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9447,359767_source0.wav
27.0,30.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.7773,359767_source0.wav
6.0,9.0,Human whistle,Human whistle,0.4287,359894_source0.wav
6.0,9.0,Turdinus macrodactylus,Large Wren-Babbler,0.3799,359894_source0.wav
9.0,12.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9480,359894_source0.wav
12.0,15.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9450,359894_source0.wav
12.0,15.0,Hierococcyx varius,Common Hawk-Cuckoo,0.3138,359894_source0.wav
12.0,15.0,Human whistle,Human whistle,0.2889,359894_source0.wav
15.0,18.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.6950,359894_source0.wav
18.0,21.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.8975,359894_source0.wav
18.0,21.0,Human whistle,Human whistle,0.6353,359894_source0.wav
21.0,24.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9338,359894_source0.wav
21.0,24.0,Human whistle,Human whistle,0.6848,359894_source0.wav
24.0,27.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9714,359894_source0.wav
24.0,27.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.8823,359894_source0.wav
0.0,3.0,Gypsophila crassa,-,0.7006,359896_source0.wav
3.0,6.0,Gypsophila crassa,-,0.2795,359896_source0.wav
6.0,9.0,Gypsophila crassa,-,0.8902,359896_source0.wav
9.0,12.0,Gypsophila crassa,-,0.5876,359896_source0.wav
12.0,15.0,Gypsophila crassa,-,0.4032,359896_source0.wav
12.0,15.0,Pogonocichla stellata,White-starred Robin,0.2661,359896_source0.wav
15.0,18.0,Alcippe poioicephala,Brown-cheeked Fulvetta,0.4155,359896_source0.wav
15.0,18.0,Gypsophila crassa,-,0.2859,359896_source0.wav
18.0,21.0,Gypsophila crassa,-,0.6552,359896_source0.wav
21.0,24.0,Gypsophila crassa,-,0.3674,359896_source0.wav
24.0,27.0,Gypsophila crassa,-,0.7109,359896_source0.wav
27.0,30.0,Geokichla citrina,Orange-headed Thrush,0.2849,359896_source0.wav
27.0,30.0,Gypsophila crassa,-,0.2628,359896_source0.wav
30.0,33.0,Gypsophila crassa,-,0.8326,359896_source0.wav
36.0,39.0,Gypsophila crassa,-,0.4489,359896_source0.wav
39.0,42.0,Gypsophila crassa,-,0.8227,359896_source0.wav
39.0,42.0,Geokichla peronii,Orange-banded Thrush,0.3768,359896_source0.wav
39.0,42.0,Geokichla citrina,Orange-headed Thrush,0.2755,359896_source0.wav
39.0,42.0,Cyornis concretus,White-tailed Flycatcher,0.2526,359896_source0.wav
0.0,3.0,Gypsophila crassa,-,0.7677,359898_source0.wav
3.0,6.0,Gypsophila crassa,-,0.6324,359898_source0.wav
6.0,9.0,Gypsophila crassa,-,0.8641,359898_source0.wav
9.0,12.0,Gypsophila crassa,-,0.9596,359898_source0.wav
12.0,15.0,Gypsophila crassa,-,0.9123,359898_source0.wav
12.0,15.0,Ficedula narcissina,Narcissus Flycatcher,0.4064,359898_source0.wav
15.0,18.0,Gypsophila crassa,-,0.9805,359898_source0.wav
15.0,18.0,Ficedula narcissina,Narcissus Flycatcher,0.4566,359898_source0.wav
18.0,21.0,Gypsophila crassa,-,0.9900,359898_source0.wav
18.0,21.0,Myrmoderus ferrugineus,Ferruginous-backed Antbird,0.3195,359898_source0.wav
21.0,24.0,Gypsophila crassa,-,0.9971,359898_source0.wav
24.0,27.0,Gypsophila crassa,-,0.9933,359898_source0.wav
27.0,30.0,Gypsophila crassa,-,0.9968,359898_source0.wav
30.0,33.0,Gypsophila crassa,-,0.9855,359898_source0.wav
33.0,36.0,Gypsophila crassa,-,0.9908,359898_source0.wav
33.0,36.0,Ficedula narcissina,Narcissus Flycatcher,0.3379,359898_source0.wav
36.0,39.0,Gypsophila crassa,-,0.9315,359898_source0.wav
39.0,42.0,Gypsophila crassa,-,0.9890,359898_source0.wav
42.0,45.0,Gypsophila crassa,-,0.9547,359898_source0.wav
45.0,48.0,Gypsophila crassa,-,0.9926,359898_source0.wav
48.0,51.0,Gypsophila crassa,-,0.9987,359898_source0.wav
51.0,54.0,Gypsophila crassa,-,0.9766,359898_source0.wav
54.0,57.0,Gypsophila crassa,-,0.9960,359898_source0.wav
57.0,60.0,Gypsophila crassa,-,0.9974,359898_source0.wav
57.0,60.0,Ficedula narcissina,Narcissus Flycatcher,0.3416,359898_source0.wav
60.0,63.0,Gypsophila crassa,-,0.9922,359898_source0.wav
63.0,66.0,Gypsophila crassa,-,0.9880,359898_source0.wav
66.0,69.0,Gypsophila crassa,-,0.9973,359898_source0.wav
69.0,72.0,Gypsophila crassa,-,0.9949,359898_source0.wav
72.0,75.0,Gypsophila crassa,-,0.8713,359898_source0.wav
75.0,78.0,Gypsophila crassa,-,0.9894,359898_source0.wav
78.0,81.0,Gypsophila crassa,-,0.9644,359898_source0.wav
81.0,84.0,Gypsophila crassa,-,0.9922,359898_source0.wav
84.0,87.0,Gypsophila crassa,-,0.9933,359898_source0.wav
87.0,90.0,Gypsophila crassa,-,0.9791,359898_source0.wav
90.0,93.0,Gypsophila crassa,-,0.9922,359898_source0.wav
93.0,96.0,Gypsophila crassa,-,0.9906,359898_source0.wav
96.0,99.0,Gypsophila crassa,-,0.8993,359898_source0.wav
99.0,102.0,Gypsophila crassa,-,0.9955,359898_source0.wav
99.0,102.0,Cercotrichas leucophrys,Red-backed Scrub-Robin,0.3680,359898_source0.wav
102.0,105.0,Gypsophila crassa,-,0.9929,359898_source0.wav
105.0,108.0,Gypsophila crassa,-,0.9937,359898_source0.wav
108.0,111.0,Gypsophila crassa,-,0.9411,359898_source0.wav
111.0,114.0,Gypsophila crassa,-,0.9880,359898_source0.wav
114.0,117.0,Gypsophila crassa,-,0.9979,359898_source0.wav
117.0,120.0,Gypsophila crassa,-,0.9915,359898_source0.wav
120.0,123.0,Gypsophila crassa,-,0.9918,359898_source0.wav
123.0,126.0,Gypsophila crassa,-,0.9890,359898_source0.wav
126.0,128.08,Phyllergates cucullatus,Mountain Tailorbird,0.8608,359898_source0.wav
126.0,128.08,Phyllergates cucullatus,Mountain Tailorbird,0.4301,359898_source0.wav
126.0,128.08,Myiomela leucura,White-tailed Robin,0.2595,359898_source0.wav
6.0,9.0,Cochlearius cochlearius,Boat-billed Heron,0.2568,366137_source0.wav
12.0,15.0,Polyplectron malacense,Malayan Peacock-Pheasant,0.3548,366137_source0.wav
15.0,18.0,Ortalis guttata,Speckled Chachalaca,0.5560,366137_source0.wav
15.0,18.0,Polyplectron malacense,Malayan Peacock-Pheasant,0.2591,366137_source0.wav
27.0,30.0,Anodorhynchus hyacinthinus,Hyacinth Macaw,0.2880,366137_source0.wav
42.0,45.0,Habroptila wallacii,-,0.4118,366137_source0.wav
75.0,78.0,Ara ararauna,Blue-and-yellow Macaw,0.2687,366137_source0.wav
84.0,87.0,Cochlearius cochlearius,Boat-billed Heron,0.2727,366137_source0.wav
99.0,102.0,Ibycter americanus,Red-throated Caracara,0.4675,366137_source0.wav
108.0,111.0,Cochlearius cochlearius,Boat-billed Heron,0.3757,366137_source0.wav
0.0,3.0,Rollulus rouloul,Crested Partridge,0.7992,368647_source0.wav
3.0,6.0,Rollulus rouloul,Crested Partridge,0.9866,368647_source0.wav
3.0,6.0,Rollulus rouloul,Crested Partridge,0.6074,368647_source0.wav
6.0,9.0,Rollulus rouloul,Crested Partridge,0.6812,368647_source0.wav
6.0,9.0,Grallaria rufocinerea,Bicolored Antpitta,0.6391,368647_source0.wav
0.0,3.0,Gypsophila crassa,-,0.9567,380658_source0.wav
3.0,6.0,Gypsophila crassa,-,0.9085,380658_source0.wav
6.0,9.0,Gypsophila crassa,-,0.9334,380658_source0.wav
9.0,12.0,Gypsophila crassa,-,0.9685,380658_source0.wav
12.0,15.0,Gypsophila crassa,-,0.9706,380658_source0.wav
15.0,18.0,Gypsophila crassa,-,0.9155,380658_source0.wav
18.0,21.0,Gypsophila crassa,-,0.9558,380658_source0.wav
21.0,24.0,Gypsophila crassa,-,0.8608,380658_source0.wav
24.0,25.73,Gypsophila crassa,-,0.8103,380658_source0.wav
0.0,3.0,Stachyris maculata,Chestnut-rumped Babbler,0.4126,382523_source0.wav
3.0,6.0,Copsychus stricklandii,-,0.5042,382523_source0.wav
3.0,6.0,Pomatorhinus montanus,Chestnut-backed Scimitar-Babbler,0.3719,382523_source0.wav
3.0,6.0,Cyphorhinus phaeocephalus,Song Wren,0.2950,382523_source0.wav
3.0,6.0,Stachyris maculata,Chestnut-rumped Babbler,0.2615,382523_source0.wav
6.0,9.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.4492,382523_source0.wav
12.0,15.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.6036,382523_source0.wav
15.0,18.0,Monasa nigrifrons,Black-fronted Nunbird,0.8122,382523_source0.wav
15.0,18.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.7816,382523_source0.wav
18.0,20.12,Monasa nigrifrons,Black-fronted Nunbird,0.3826,382523_source0.wav
9.0,11.47,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.2500,39263_source0.wav
0.0,3.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9825,398448_source0.wav
0.0,3.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9690,398448_source0.wav
6.0,9.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9940,398448_source0.wav
6.0,9.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9684,398448_source0.wav
6.0,9.0,Dryocopus lineatus,Lineated Woodpecker,0.2711,398448_source0.wav
12.0,15.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9988,398448_source0.wav
12.0,15.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9924,398448_source0.wav
15.0,18.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9907,398448_source0.wav
15.0,18.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9641,398448_source0.wav
18.0,21.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9882,398448_source0.wav
18.0,21.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.8036,398448_source0.wav
21.0,24.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9985,398448_source0.wav
21.0,24.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9594,398448_source0.wav
24.0,27.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9895,398448_source0.wav
24.0,27.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.8690,398448_source0.wav
27.0,30.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.4638,398448_source0.wav
30.0,33.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9982,398448_source0.wav
30.0,33.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9861,398448_source0.wav
33.0,36.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9925,398448_source0.wav
33.0,36.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.8252,398448_source0.wav
36.0,39.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.4584,398448_source0.wav
39.0,42.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9672,398448_source0.wav
39.0,42.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.7050,398448_source0.wav
42.0,45.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.2849,398448_source0.wav
51.0,54.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.7998,398448_source0.wav
54.0,57.0,Blythipicus pyrrhotis,Bay Woodpecker,0.4447,398448_source0.wav
54.0,57.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.3800,398448_source0.wav
54.0,57.0,Gecinulus grantia,Pale-headed Woodpecker,0.3755,398448_source0.wav
0.0,3.0,Ninox sumbaensis,-,0.8175,409890_source1.wav
3.0,6.0,Ninox sumbaensis,-,0.9640,409890_source1.wav
6.0,9.0,Ninox sumbaensis,-,0.9741,409890_source1.wav
9.0,12.0,Ninox sumbaensis,-,0.9648,409890_source1.wav
12.0,15.0,Ninox sumbaensis,-,0.9493,409890_source1.wav
15.0,18.0,Ninox sumbaensis,-,0.9648,409890_source1.wav
18.0,21.0,Ninox sumbaensis,-,0.8091,409890_source1.wav
21.0,24.0,Ninox sumbaensis,-,0.8621,409890_source1.wav
24.0,27.0,Ninox sumbaensis,-,0.9750,409890_source1.wav
27.0,30.0,Ninox sumbaensis,-,0.7005,409890_source1.wav
30.0,33.0,Ninox sumbaensis,-,0.9259,409890_source1.wav
33.0,36.0,Ninox sumbaensis,-,0.9534,409890_source1.wav
36.0,39.0,Ninox sumbaensis,-,0.9510,409890_source1.wav
39.0,42.0,Ninox sumbaensis,-,0.9414,409890_source1.wav
42.0,45.0,Ninox sumbaensis,-,0.9558,409890_source1.wav
45.0,48.0,Ninox sumbaensis,-,0.9428,409890_source1.wav
48.0,51.0,Ninox sumbaensis,-,0.9746,409890_source1.wav
51.0,53.95,Ninox sumbaensis,-,0.9806,409890_source1.wav
0.0,3.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9997,413817_source0.wav
0.0,3.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9984,413817_source0.wav
3.0,6.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9996,413817_source0.wav
3.0,6.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9970,413817_source0.wav
6.0,9.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9989,413817_source0.wav
6.0,9.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9950,413817_source0.wav
9.0,12.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9996,413817_source0.wav
9.0,12.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9988,413817_source0.wav
12.0,15.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9992,413817_source0.wav
12.0,15.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9966,413817_source0.wav
15.0,18.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9997,413817_source0.wav
15.0,18.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9980,413817_source0.wav
18.0,21.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9998,413817_source0.wav
18.0,21.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9978,413817_source0.wav
21.0,24.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9999,413817_source0.wav
21.0,24.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9983,413817_source0.wav
24.0,27.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9996,413817_source0.wav
24.0,27.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9986,413817_source0.wav
27.0,30.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9999,413817_source0.wav
27.0,30.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9985,413817_source0.wav
30.0,33.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9901,413817_source0.wav
30.0,33.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9868,413817_source0.wav
33.0,36.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9992,413817_source0.wav
33.0,36.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9978,413817_source0.wav
36.0,39.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9998,413817_source0.wav
36.0,39.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9992,413817_source0.wav
39.0,42.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,413817_source0.wav
39.0,42.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9997,413817_source0.wav
42.0,45.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9975,413817_source0.wav
42.0,45.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9965,413817_source0.wav
45.0,48.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9999,413817_source0.wav
45.0,48.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9980,413817_source0.wav
48.0,51.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9968,413817_source0.wav
48.0,51.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9966,413817_source0.wav
51.0,54.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9998,413817_source0.wav
51.0,54.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9990,413817_source0.wav
54.0,57.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9999,413817_source0.wav
54.0,57.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9985,413817_source0.wav
57.0,60.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9996,413817_source0.wav
57.0,60.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9980,413817_source0.wav
60.0,63.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9999,413817_source0.wav
60.0,63.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9984,413817_source0.wav
63.0,66.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,413817_source0.wav
63.0,66.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9993,413817_source0.wav
66.0,69.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9852,413817_source0.wav
66.0,69.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9772,413817_source0.wav
69.0,71.75,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9998,413817_source0.wav
69.0,71.75,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9981,413817_source0.wav
3.0,6.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.2683,422387_source1.wav
0.0,3.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.3772,422390_source1.wav
3.0,6.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.3223,422390_source1.wav
9.0,12.0,Copsychus stricklandii,-,0.7835,422390_source1.wav
18.0,21.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.2568,422390_source1.wav
21.0,24.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.5243,422390_source1.wav
21.0,24.0,Rollulus rouloul,Crested Partridge,0.3451,422390_source1.wav
24.0,27.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.4338,422390_source1.wav
24.0,27.0,Rollulus rouloul,Crested Partridge,0.2632,422390_source1.wav
24.0,27.0,Erythropitta ussheri,Black-crowned Pitta,0.2577,422390_source1.wav
0.0,3.0,Anthracoceros malayanus,Black Hornbill,0.8377,423570_source0.wav
0.0,3.0,Anthracoceros malayanus,Black Hornbill,0.7019,423570_source0.wav
0.0,3.0,Anodorhynchus hyacinthinus,Hyacinth Macaw,0.5917,423570_source0.wav
3.0,6.0,Anthracoceros malayanus,Black Hornbill,0.7106,423570_source0.wav
3.0,6.0,Anthracoceros malayanus,Black Hornbill,0.5200,423570_source0.wav
3.0,6.0,Pucrasia macrolopha,Koklass Pheasant,0.3115,423570_source0.wav
24.0,27.0,Anthracoceros malayanus,Black Hornbill,0.4241,423570_source0.wav
24.0,27.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.2655,423570_source0.wav
27.0,30.0,Anthracoceros malayanus,Black Hornbill,0.9969,423570_source0.wav
27.0,30.0,Anthracoceros malayanus,Black Hornbill,0.9953,423570_source0.wav
27.0,30.0,Anodorhynchus hyacinthinus,Hyacinth Macaw,0.5996,423570_source0.wav
30.0,33.0,Anthracoceros malayanus,Black Hornbill,0.9918,423570_source0.wav
30.0,33.0,Anthracoceros malayanus,Black Hornbill,0.9873,423570_source0.wav
30.0,33.0,Anodorhynchus hyacinthinus,Hyacinth Macaw,0.3331,423570_source0.wav
33.0,36.0,Anthracoceros malayanus,Black Hornbill,0.8801,423570_source0.wav
33.0,36.0,Anthracoceros malayanus,Black Hornbill,0.8463,423570_source0.wav
33.0,36.0,Pucrasia macrolopha,Koklass Pheasant,0.5864,423570_source0.wav
33.0,36.0,Anodorhynchus hyacinthinus,Hyacinth Macaw,0.5547,423570_source0.wav
36.0,39.0,Anthracoceros malayanus,Black Hornbill,0.8128,423570_source0.wav
36.0,39.0,Anthracoceros malayanus,Black Hornbill,0.2797,423570_source0.wav
63.0,66.0,Ibycter americanus,Red-throated Caracara,0.7984,423570_source0.wav
66.0,69.0,Anthracoceros malayanus,Black Hornbill,0.9991,423570_source0.wav
66.0,69.0,Anthracoceros malayanus,Black Hornbill,0.9897,423570_source0.wav
66.0,69.0,Anodorhynchus hyacinthinus,Hyacinth Macaw,0.5942,423570_source0.wav
69.0,72.0,Anthracoceros malayanus,Black Hornbill,0.9565,423570_source0.wav
69.0,72.0,Anthracoceros malayanus,Black Hornbill,0.8023,423570_source0.wav
72.0,75.0,Anthracoceros malayanus,Black Hornbill,0.8838,423570_source0.wav
72.0,75.0,Anthracoceros malayanus,Black Hornbill,0.7692,423570_source0.wav
72.0,75.0,Anodorhynchus hyacinthinus,Hyacinth Macaw,0.7593,423570_source0.wav
0.0,3.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9998,424915_source0.wav
0.0,3.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9973,424915_source0.wav
3.0,6.0,Haematortyx sanguiniceps,Crimson-headed Partridge,1.0000,424915_source0.wav
3.0,6.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9990,424915_source0.wav
