Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Dendrocitta formosae,Gray Treepie,0.9520,101717.mp3
0.0,3.0,Dendrocitta cinerascens,Bornean Treepie,0.8515,101717.mp3
0.0,3.0,Dendrocitta leucogastra,White-bellied Treepie,0.2881,101717.mp3
15.0,18.0,Dendrocitta cinerascens,Bornean Treepie,0.7929,101717.mp3
15.0,18.0,Dendrocitta cinerascens,Bornean Treepie,0.6811,101717.mp3
15.0,18.0,Dendrocitta formosae,Gray Treepie,0.3154,101717.mp3
21.0,22.81,Dendrocitta cinerascens,Bornean Treepie,0.3576,101717.mp3
21.0,22.81,Dendrocitta formosae,Gray Treepie,0.2718,101717.mp3
0.0,3.0,Dendrocitta cinerascens,Bornean Treepie,0.9827,101717_source0.wav
0.0,3.0,Dendrocitta leucogastra,White-bellied Treepie,0.7754,101717_source0.wav
0.0,3.0,Dendrocitta formosae,Gray Treepie,0.7640,101717_source0.wav
0.0,3.0,Dendrocitta cinerascens,Bornean Treepie,0.4227,101717_source0.wav
6.0,9.0,Dendrocitta cinerascens,Bornean Treepie,0.9211,101717_source0.wav
15.0,18.0,Dendrocitta cinerascens,Bornean Treepie,0.9942,101717_source0.wav
15.0,18.0,Dendrocitta cinerascens,Bornean Treepie,0.8080,101717_source0.wav
15.0,18.0,Platysmurus aterrimus,-,0.4252,101717_source0.wav
18.0,21.0,Dendrocitta cinerascens,Bornean Treepie,0.5651,101717_source0.wav
21.0,22.52,Dendrocitta cinerascens,Bornean Treepie,0.7971,101717_source0.wav
21.0,22.52,Dendrocitta formosae,Gray Treepie,0.3587,101717_source0.wav
3.0,6.0,Paradisaea rubra,Red Bird-of-Paradise,0.6318,102913.mp3
3.0,6.0,Otus magicus,Moluccan Scops-Owl,0.4247,102913.mp3
6.0,9.0,Paradisaea rubra,Red Bird-of-Paradise,0.4051,102913.mp3
9.0,12.0,Paradisaea rubra,Red Bird-of-Paradise,0.8848,102913.mp3
12.0,15.0,Otus magicus,Moluccan Scops-Owl,0.5983,102913.mp3
12.0,15.0,Paradisaea rubra,Red Bird-of-Paradise,0.3202,102913.mp3
15.0,18.0,Paradisaea rubra,Red Bird-of-Paradise,0.4766,102913.mp3
15.0,18.0,Otus magicus,Moluccan Scops-Owl,0.2780,102913.mp3
18.0,21.0,Paradisaea rubra,Red Bird-of-Paradise,0.6650,102913.mp3
18.0,21.0,Otus magicus,Moluccan Scops-Owl,0.3646,102913.mp3
21.0,24.0,Paradisaea rubra,Red Bird-of-Paradise,0.2554,102913.mp3
0.0,3.0,Urosphena subulata,Timor Stubtail,0.9424,105148.mp3
6.0,9.0,Amaurornis phoenicurus,White-breasted Waterhen,0.6448,105148.mp3
6.0,9.0,Amaurornis phoenicurus,White-breasted Waterhen,0.3403,105148.mp3
6.0,9.0,Ibycter americanus,Red-throated Caracara,0.3045,105148.mp3
9.0,12.0,Corvus macrorhynchos,Large-billed Crow,0.2855,105148.mp3
9.0,12.0,Amaurornis phoenicurus,White-breasted Waterhen,0.2648,105148.mp3
12.0,15.0,Amaurornis phoenicurus,White-breasted Waterhen,0.8745,105148.mp3
12.0,15.0,Amaurornis phoenicurus,White-breasted Waterhen,0.7707,105148.mp3
12.0,15.0,Urosphena subulata,Timor Stubtail,0.6025,105148.mp3
15.0,18.0,Amaurornis phoenicurus,White-breasted Waterhen,0.9987,105148.mp3
15.0,18.0,Amaurornis phoenicurus,White-breasted Waterhen,0.9713,105148.mp3
0.0,3.0,Cyanoderma rufifrons,Rufous-fronted Babbler,0.7451,107418.mp3
0.0,3.0,Cyanoderma rufifrons,Rufous-fronted Babbler,0.3568,107418.mp3
3.0,4.83,Cyanoderma rufifrons,Rufous-fronted Babbler,0.4266,107418.mp3
0.0,3.0,Copsychus saularis,Oriental Magpie-Robin,0.9027,109956.mp3
0.0,3.0,Aegithina tiphia,Common Iora,0.4674,109956.mp3
0.0,3.0,Copsychus mindanensis,Philippine Magpie-Robin,0.4595,109956.mp3
0.0,3.0,Cinnyris jugularis,Olive-backed Sunbird,0.2759,109956.mp3
3.0,6.0,Anthreptes malacensis,Brown-throated Sunbird,0.9005,109956.mp3
3.0,6.0,Anthreptes malacensis,Brown-throated Sunbird,0.7191,109956.mp3
3.0,6.0,Cinnyris jugularis,Olive-backed Sunbird,0.5620,109956.mp3
3.0,6.0,Cinnyris jugularis,Olive-backed Sunbird,0.5411,109956.mp3
6.0,9.0,Anthreptes malacensis,Brown-throated Sunbird,0.9915,109956.mp3
6.0,9.0,Anthreptes malacensis,Brown-throated Sunbird,0.5159,109956.mp3
6.0,9.0,Cinnyris jugularis,Olive-backed Sunbird,0.4314,109956.mp3
9.0,12.0,Anthreptes malacensis,Brown-throated Sunbird,0.9976,109956.mp3
9.0,12.0,Anthreptes malacensis,Brown-throated Sunbird,0.8569,109956.mp3
9.0,12.0,Cinnyris jugularis,Olive-backed Sunbird,0.5019,109956.mp3
15.0,18.0,Anthreptes malacensis,Brown-throated Sunbird,0.9994,109956.mp3
15.0,18.0,Anthreptes malacensis,Brown-throated Sunbird,0.9124,109956.mp3
15.0,18.0,Cinnyris jugularis,Olive-backed Sunbird,0.4647,109956.mp3
15.0,18.0,Cinnyris jugularis,Olive-backed Sunbird,0.2817,109956.mp3
24.0,27.0,Anthreptes malacensis,Brown-throated Sunbird,0.3365,109956.mp3
27.0,30.0,Anthreptes malacensis,Brown-throated Sunbird,0.9885,109956.mp3
27.0,30.0,Anthreptes malacensis,Brown-throated Sunbird,0.7995,109956.mp3
27.0,30.0,Cinnyris jugularis,Olive-backed Sunbird,0.2668,109956.mp3
27.0,30.0,Cinnyris jugularis,Olive-backed Sunbird,0.2649,109956.mp3
30.0,33.0,Copsychus saularis,Oriental Magpie-Robin,0.2542,109956.mp3
33.0,36.0,Aegithina tiphia,Common Iora,0.2769,109956.mp3
36.0,39.0,Anthreptes malacensis,Brown-throated Sunbird,0.7724,109956.mp3
36.0,39.0,Anthreptes malacensis,Brown-throated Sunbird,0.5669,109956.mp3
39.0,42.0,Copsychus mindanensis,Philippine Magpie-Robin,0.6272,109956.mp3
39.0,42.0,Copsychus saularis,Oriental Magpie-Robin,0.4971,109956.mp3
39.0,42.0,Aegithina tiphia,Common Iora,0.2553,109956.mp3
45.0,48.0,Copsychus saularis,Oriental Magpie-Robin,0.5372,109956.mp3
45.0,48.0,Copsychus mindanensis,Philippine Magpie-Robin,0.2854,109956.mp3
45.0,48.0,Eophona migratoria,Yellow-billed Grosbeak,0.2794,109956.mp3
45.0,48.0,Aegithina tiphia,Common Iora,0.2741,109956.mp3
48.0,51.0,Copsychus saularis,Oriental Magpie-Robin,0.2813,109956.mp3
51.0,54.0,Geopelia striata,Zebra Dove,0.3799,109956.mp3
51.0,54.0,Copsychus mindanensis,Philippine Magpie-Robin,0.3286,109956.mp3
54.0,57.0,Anthreptes malacensis,Brown-throated Sunbird,0.9958,109956.mp3
54.0,57.0,Anthreptes malacensis,Brown-throated Sunbird,0.7584,109956.mp3
54.0,57.0,Cinnyris jugularis,Olive-backed Sunbird,0.4504,109956.mp3
66.0,69.0,Anthreptes malacensis,Brown-throated Sunbird,0.8189,109956.mp3
3.0,6.0,Prinia flaviventris,Yellow-bellied Prinia,0.6227,110115.mp3
3.0,6.0,Prinia flaviventris,Yellow-bellied Prinia,0.3148,110115.mp3
6.0,9.0,Prinia flaviventris,Yellow-bellied Prinia,0.4405,110115.mp3
9.0,12.0,Euphonia hirundinacea,Yellow-throated Euphonia,0.2660,110115.mp3
12.0,15.0,Prinia flaviventris,Yellow-bellied Prinia,0.4642,110115.mp3
15.0,18.0,Prinia flaviventris,Yellow-bellied Prinia,0.9107,110115.mp3
15.0,18.0,Prinia flaviventris,Yellow-bellied Prinia,0.6100,110115.mp3
18.0,21.0,Prinia flaviventris,Yellow-bellied Prinia,0.9460,110115.mp3
18.0,21.0,Prinia flaviventris,Yellow-bellied Prinia,0.6183,110115.mp3
21.0,24.0,Prinia flaviventris,Yellow-bellied Prinia,0.8523,110115.mp3
21.0,24.0,Prinia flaviventris,Yellow-bellied Prinia,0.6200,110115.mp3
33.0,36.0,Prinia flaviventris,Yellow-bellied Prinia,0.9988,110115.mp3
33.0,36.0,Prinia flaviventris,Yellow-bellied Prinia,0.9803,110115.mp3
36.0,39.0,Prinia flaviventris,Yellow-bellied Prinia,0.9979,110115.mp3
36.0,39.0,Prinia flaviventris,Yellow-bellied Prinia,0.9569,110115.mp3
39.0,42.0,Prinia flaviventris,Yellow-bellied Prinia,0.9976,110115.mp3
39.0,42.0,Prinia flaviventris,Yellow-bellied Prinia,0.9351,110115.mp3
42.0,45.0,Prinia flaviventris,Yellow-bellied Prinia,0.9973,110115.mp3
42.0,45.0,Prinia flaviventris,Yellow-bellied Prinia,0.9793,110115.mp3
45.0,48.0,Prinia flaviventris,Yellow-bellied Prinia,0.9996,110115.mp3
45.0,48.0,Prinia flaviventris,Yellow-bellied Prinia,0.9937,110115.mp3
48.0,51.0,Prinia flaviventris,Yellow-bellied Prinia,0.9976,110115.mp3
48.0,51.0,Prinia flaviventris,Yellow-bellied Prinia,0.9801,110115.mp3
51.0,54.0,Prinia flaviventris,Yellow-bellied Prinia,0.9998,110115.mp3
51.0,54.0,Prinia flaviventris,Yellow-bellied Prinia,0.9749,110115.mp3
0.0,3.0,Blythipicus rubiginosus,Maroon Woodpecker,0.9892,114186.mp3
0.0,3.0,Blythipicus rubiginosus,Maroon Woodpecker,0.7406,114186.mp3
0.0,3.0,Dicrurus paradiseus,Greater Racket-tailed Drongo,0.4641,114186.mp3
0.0,3.0,Dicrurus paradiseus,Greater Racket-tailed Drongo,0.4348,114186.mp3
3.0,6.0,Dicrurus paradiseus,Greater Racket-tailed Drongo,0.4062,114186.mp3
3.0,6.0,Dicrurus paradiseus,Greater Racket-tailed Drongo,0.2507,114186.mp3
6.0,9.0,Dicrurus paradiseus,Greater Racket-tailed Drongo,0.3689,114186.mp3
9.0,12.0,Dicrurus paradiseus,Greater Racket-tailed Drongo,0.5874,114186.mp3
9.0,12.0,Arachnothera longirostra,Little Spiderhunter,0.3601,114186.mp3
9.0,12.0,Dicrurus paradiseus,Greater Racket-tailed Drongo,0.2649,114186.mp3
12.0,15.0,Blythipicus rubiginosus,Maroon Woodpecker,0.9359,114186.mp3
12.0,15.0,Blythipicus rubiginosus,Maroon Woodpecker,0.5186,114186.mp3
12.0,15.0,Dicrurus paradiseus,Greater Racket-tailed Drongo,0.4305,114186.mp3
21.0,24.0,Blythipicus rubiginosus,Maroon Woodpecker,0.9897,114186.mp3
21.0,24.0,Blythipicus rubiginosus,Maroon Woodpecker,0.6410,114186.mp3
24.0,27.0,Blythipicus rubiginosus,Maroon Woodpecker,0.9982,114186.mp3
24.0,27.0,Blythipicus rubiginosus,Maroon Woodpecker,0.9713,114186.mp3
27.0,30.0,Blythipicus rubiginosus,Maroon Woodpecker,0.9630,114186.mp3
27.0,30.0,Blythipicus rubiginosus,Maroon Woodpecker,0.6140,114186.mp3
30.0,33.0,Blythipicus rubiginosus,Maroon Woodpecker,0.4431,114186.mp3
33.0,36.0,Dicrurus paradiseus,Greater Racket-tailed Drongo,0.6700,114186.mp3
33.0,36.0,Dicrurus paradiseus,Greater Racket-tailed Drongo,0.4460,114186.mp3
39.0,42.0,Irena puella,Asian Fairy-bluebird,0.3440,114186.mp3
42.0,45.0,Dicrurus paradiseus,Greater Racket-tailed Drongo,0.6774,114186.mp3
42.0,45.0,Dicrurus paradiseus,Greater Racket-tailed Drongo,0.2815,114186.mp3
42.0,45.0,Psilopogon duvaucelii,Blue-eared Barbet,0.2584,114186.mp3
48.0,51.0,Blythipicus rubiginosus,Maroon Woodpecker,0.9914,114186.mp3
48.0,51.0,Blythipicus rubiginosus,Maroon Woodpecker,0.7857,114186.mp3
51.0,54.0,Blythipicus rubiginosus,Maroon Woodpecker,0.9995,114186.mp3
51.0,54.0,Blythipicus rubiginosus,Maroon Woodpecker,0.9262,114186.mp3
0.0,3.0,Chrysophlegma mentale,Checker-throated Woodpecker,0.3040,114366.mp3
3.0,6.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.3536,114366.mp3
6.0,9.0,Hypothymis azurea,Black-naped Monarch,0.8718,114366.mp3
6.0,9.0,Hypothymis azurea,Black-naped Monarch,0.4512,114366.mp3
12.0,15.0,Chrysophlegma mentale,Checker-throated Woodpecker,0.5500,114366.mp3
27.0,30.0,Chrysophlegma mentale,Checker-throated Woodpecker,0.9775,114366.mp3
27.0,30.0,Hypothymis azurea,Black-naped Monarch,0.7199,114366.mp3
27.0,30.0,Chrysophlegma mentale,Checker-throated Woodpecker,0.4495,114366.mp3
30.0,33.0,Hypothymis azurea,Black-naped Monarch,0.9932,114366.mp3
30.0,33.0,Hypothymis azurea,Black-naped Monarch,0.9410,114366.mp3
33.0,36.0,Chrysophlegma mentale,Checker-throated Woodpecker,0.4096,114366.mp3
36.0,39.0,Chrysophlegma mentale,Checker-throated Woodpecker,0.3047,114366.mp3
39.0,42.0,Hypothymis azurea,Black-naped Monarch,0.8210,114366.mp3
39.0,42.0,Hypothymis azurea,Black-naped Monarch,0.5912,114366.mp3
51.0,54.0,Hypothymis azurea,Black-naped Monarch,0.6682,114366.mp3
51.0,54.0,Hypothymis azurea,Black-naped Monarch,0.2895,114366.mp3
60.0,63.0,Hypothymis azurea,Black-naped Monarch,0.8201,114366.mp3
60.0,63.0,Hypothymis azurea,Black-naped Monarch,0.6531,114366.mp3
63.0,66.0,Chrysophlegma mentale,Checker-throated Woodpecker,0.3020,114366.mp3
0.0,3.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9737,114372.mp3
0.0,3.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.4140,114372.mp3
3.0,6.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9984,114372.mp3
3.0,6.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.8722,114372.mp3
3.0,6.0,Otus rutilus,Madagascar Scops-Owl,0.4399,114372.mp3
9.0,12.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9858,114372.mp3
9.0,12.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.4517,114372.mp3
15.0,18.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9547,114372.mp3
15.0,18.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.4049,114372.mp3
18.0,21.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9843,114372.mp3
18.0,21.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.6397,114372.mp3
24.0,27.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9647,114372.mp3
24.0,27.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.3276,114372.mp3
27.0,30.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9824,114372.mp3
27.0,30.0,Otus rutilus,Madagascar Scops-Owl,0.6148,114372.mp3
27.0,30.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.5444,114372.mp3
30.0,33.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.8724,114372.mp3
30.0,33.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.4300,114372.mp3
33.0,36.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9875,114372.mp3
33.0,36.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.6395,114372.mp3
33.0,36.0,Otus rutilus,Madagascar Scops-Owl,0.3510,114372.mp3
39.0,42.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.8698,114372.mp3
42.0,45.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9790,114372.mp3
42.0,45.0,Otus rutilus,Madagascar Scops-Owl,0.9227,114372.mp3
42.0,45.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.4539,114372.mp3
48.0,51.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9044,114372.mp3
48.0,51.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.4089,114372.mp3
51.0,54.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9955,114372.mp3
51.0,54.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.7901,114372.mp3
54.0,57.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9897,114372.mp3
54.0,57.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.6036,114372.mp3
57.0,60.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9985,114372.mp3
57.0,60.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.8843,114372.mp3
57.0,60.0,Otus rutilus,Madagascar Scops-Owl,0.3765,114372.mp3
63.0,66.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9762,114372.mp3
63.0,66.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.3571,114372.mp3
66.0,69.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9971,114372.mp3
66.0,69.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.7765,114372.mp3
69.0,72.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9570,114372.mp3
72.0,75.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9982,114372.mp3
72.0,75.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.8495,114372.mp3
78.0,81.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9954,114372.mp3
78.0,81.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.6024,114372.mp3
81.0,84.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9848,114372.mp3
81.0,84.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.6378,114372.mp3
84.0,87.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9451,114372.mp3
84.0,87.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.3041,114372.mp3
87.0,90.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9912,114372.mp3
87.0,90.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.7112,114372.mp3
87.0,90.0,Otus rutilus,Madagascar Scops-Owl,0.6525,114372.mp3
93.0,96.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9479,114372.mp3
93.0,96.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.3301,114372.mp3
96.0,98.58,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.9188,114372.mp3
96.0,98.58,Otus rutilus,Madagascar Scops-Owl,0.7063,114372.mp3
96.0,98.58,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.4227,114372.mp3
0.0,3.0,Anthracoceros malayanus,Black Hornbill,0.9910,114397.mp3
0.0,3.0,Anthracoceros malayanus,Black Hornbill,0.8178,114397.mp3
3.0,6.0,Anthracoceros malayanus,Black Hornbill,0.8860,114397.mp3
3.0,6.0,Anthracoceros malayanus,Black Hornbill,0.4556,114397.mp3
6.0,9.0,Anthracoceros malayanus,Black Hornbill,0.9529,114397.mp3
6.0,9.0,Anthracoceros malayanus,Black Hornbill,0.3363,114397.mp3
6.0,9.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.2973,114397.mp3
9.0,12.0,Anthracoceros malayanus,Black Hornbill,0.8584,114397.mp3
9.0,12.0,Eclectus roratus,Eclectus Parrot,0.3229,114397.mp3
21.0,24.0,Anthracoceros malayanus,Black Hornbill,0.9495,114397.mp3
21.0,24.0,Anthracoceros malayanus,Black Hornbill,0.3435,114397.mp3
24.0,27.0,Anthracoceros malayanus,Black Hornbill,0.9027,114397.mp3
24.0,27.0,Anthracoceros malayanus,Black Hornbill,0.3090,114397.mp3
27.0,30.0,Anthracoceros malayanus,Black Hornbill,0.9513,114397.mp3
27.0,30.0,Anthracoceros malayanus,Black Hornbill,0.4897,114397.mp3
30.0,33.0,Anthracoceros malayanus,Black Hornbill,0.3003,114397.mp3
36.0,39.0,Anthracoceros malayanus,Black Hornbill,0.8070,114397.mp3
36.0,39.0,Platysmurus leucopterus,Black Magpie,0.5179,114397.mp3
36.0,39.0,Platysmurus aterrimus,-,0.3441,114397.mp3
42.0,45.0,Anthracoceros malayanus,Black Hornbill,0.9872,114397.mp3
42.0,45.0,Anthracoceros malayanus,Black Hornbill,0.5649,114397.mp3
45.0,48.0,Anthracoceros malayanus,Black Hornbill,0.3249,114397.mp3
48.0,51.0,Anthracoceros malayanus,Black Hornbill,0.9696,114397.mp3
48.0,51.0,Anthracoceros malayanus,Black Hornbill,0.8319,114397.mp3
51.0,54.0,Anthracoceros malayanus,Black Hornbill,0.6302,114397.mp3
51.0,54.0,Macronus ptilosus,Fluffy-backed Tit-Babbler,0.3433,114397.mp3
57.0,60.0,Anthracoceros malayanus,Black Hornbill,0.3945,114397.mp3
60.0,63.0,Anthracoceros malayanus,Black Hornbill,0.6252,114397.mp3
0.0,3.0,Anthracoceros malayanus,Black Hornbill,0.9974,114397_source0.wav
0.0,3.0,Anthracoceros malayanus,Black Hornbill,0.9923,114397_source0.wav
0.0,3.0,Platysmurus aterrimus,-,0.2659,114397_source0.wav
3.0,6.0,Anthracoceros malayanus,Black Hornbill,0.9725,114397_source0.wav
3.0,6.0,Anthracoceros malayanus,Black Hornbill,0.9544,114397_source0.wav
3.0,6.0,Platysmurus aterrimus,-,0.3401,114397_source0.wav
6.0,9.0,Anthracoceros malayanus,Black Hornbill,0.9972,114397_source0.wav
6.0,9.0,Anthracoceros malayanus,Black Hornbill,0.9915,114397_source0.wav
6.0,9.0,Platysmurus aterrimus,-,0.5319,114397_source0.wav
9.0,12.0,Anthracoceros malayanus,Black Hornbill,0.9357,114397_source0.wav
9.0,12.0,Anthracoceros malayanus,Black Hornbill,0.8537,114397_source0.wav
12.0,15.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.2740,114397_source0.wav
15.0,18.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.3819,114397_source0.wav
18.0,21.0,Anthracoceros malayanus,Black Hornbill,0.4760,114397_source0.wav
18.0,21.0,Anthracoceros malayanus,Black Hornbill,0.3210,114397_source0.wav
21.0,24.0,Anthracoceros malayanus,Black Hornbill,0.9911,114397_source0.wav
21.0,24.0,Anthracoceros malayanus,Black Hornbill,0.9729,114397_source0.wav
24.0,27.0,Anthracoceros malayanus,Black Hornbill,0.9938,114397_source0.wav
24.0,27.0,Anthracoceros malayanus,Black Hornbill,0.9893,114397_source0.wav
24.0,27.0,Platysmurus aterrimus,-,0.5234,114397_source0.wav
24.0,27.0,Bycanistes albotibialis,White-thighed Hornbill,0.4984,114397_source0.wav
27.0,30.0,Anthracoceros malayanus,Black Hornbill,0.9937,114397_source0.wav
27.0,30.0,Anthracoceros malayanus,Black Hornbill,0.9912,114397_source0.wav
27.0,30.0,Bycanistes albotibialis,White-thighed Hornbill,0.3477,114397_source0.wav
27.0,30.0,Platysmurus aterrimus,-,0.2833,114397_source0.wav
30.0,33.0,Anthracoceros malayanus,Black Hornbill,0.7797,114397_source0.wav
30.0,33.0,Anthracoceros malayanus,Black Hornbill,0.7260,114397_source0.wav
33.0,36.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.2893,114397_source0.wav
36.0,39.0,Anthracoceros malayanus,Black Hornbill,0.8936,114397_source0.wav
36.0,39.0,Anthracoceros malayanus,Black Hornbill,0.8619,114397_source0.wav
36.0,39.0,Platysmurus aterrimus,-,0.6545,114397_source0.wav
39.0,42.0,Anthracoceros malayanus,Black Hornbill,0.7010,114397_source0.wav
39.0,42.0,Anthracoceros malayanus,Black Hornbill,0.3428,114397_source0.wav
42.0,45.0,Anthracoceros malayanus,Black Hornbill,0.9979,114397_source0.wav
42.0,45.0,Anthracoceros malayanus,Black Hornbill,0.9821,114397_source0.wav
42.0,45.0,Platysmurus aterrimus,-,0.4481,114397_source0.wav
45.0,48.0,Anthracoceros malayanus,Black Hornbill,0.9822,114397_source0.wav
45.0,48.0,Anthracoceros malayanus,Black Hornbill,0.9809,114397_source0.wav
48.0,51.0,Anthracoceros malayanus,Black Hornbill,0.9981,114397_source0.wav
48.0,51.0,Anthracoceros malayanus,Black Hornbill,0.9929,114397_source0.wav
51.0,54.0,Anthracoceros malayanus,Black Hornbill,0.9887,114397_source0.wav
51.0,54.0,Anthracoceros malayanus,Black Hornbill,0.9697,114397_source0.wav
51.0,54.0,Bycanistes albotibialis,White-thighed Hornbill,0.6203,114397_source0.wav
51.0,54.0,Platysmurus aterrimus,-,0.6076,114397_source0.wav
54.0,57.0,Anthracoceros malayanus,Black Hornbill,0.8473,114397_source0.wav
54.0,57.0,Anthracoceros malayanus,Black Hornbill,0.4398,114397_source0.wav
57.0,60.0,Anthracoceros malayanus,Black Hornbill,0.9892,114397_source0.wav
57.0,60.0,Anthracoceros malayanus,Black Hornbill,0.9780,114397_source0.wav
60.0,63.0,Anthracoceros malayanus,Black Hornbill,0.9628,114397_source0.wav
60.0,63.0,Anthracoceros malayanus,Black Hornbill,0.8578,114397_source0.wav
60.0,63.0,Bycanistes albotibialis,White-thighed Hornbill,0.2916,114397_source0.wav
0.0,3.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9944,114420.mp3
0.0,3.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9929,114420.mp3
3.0,6.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9078,114420.mp3
3.0,6.0,Psilopogon duvaucelii,Blue-eared Barbet,0.8849,114420.mp3
6.0,9.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9798,114420.mp3
6.0,9.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9752,114420.mp3
9.0,12.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9624,114420.mp3
9.0,12.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9128,114420.mp3
12.0,15.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9852,114420.mp3
12.0,15.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9542,114420.mp3
15.0,18.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9902,114420.mp3
15.0,18.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9868,114420.mp3
18.0,21.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9624,114420.mp3
18.0,21.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9575,114420.mp3
21.0,24.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9735,114420.mp3
21.0,24.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9656,114420.mp3
24.0,27.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9763,114420.mp3
24.0,27.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9484,114420.mp3
27.0,30.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9674,114420.mp3
27.0,30.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9364,114420.mp3
30.0,33.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9802,114420.mp3
30.0,33.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9583,114420.mp3
33.0,36.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9797,114420.mp3
33.0,36.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9464,114420.mp3
36.0,39.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9859,114420.mp3
36.0,39.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9593,114420.mp3
39.0,42.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9922,114420.mp3
39.0,42.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9573,114420.mp3
42.0,45.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9948,114420.mp3
42.0,45.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9663,114420.mp3
45.0,48.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9809,114420.mp3
